## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.type,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
hxexperiencemanagerscene7helpcreatingimagemaps,Creating Image Maps,Experience Manager,Learn how to create image maps.,/www/img/thumb/aem-dm-image-map.png,,https://helpx.adobe.com/experience-manager/scene7/help/creating-image-maps.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpsharpeningimage,Sharpening an image,Experience Manager,Learn how to sharpen an image.,/www/img/thumb/aem-dm-sharpen.png,,https://helpx.adobe.com/experience-manager/scene7/help/sharpening-image.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpcroppingimage,Cropping an image,Experience Manager,Learn how to crop an image.,/www/img/thumb/aem-dm-crop.png,,https://helpx.adobe.com/experience-manager/scene7/help/cropping-image.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpadjustingimage,Adjusting an image,Experience Manager,Learn how to adjust an image,/www/img/thumb/aem-dm-adjust.png,,https://helpx.adobe.com/experience-manager/scene7/help/adjusting-image.html,,,Reference,,,,,,,,,,
lu51,Video Sharpening,Experience Manager,Understand video sharpening.,/www/img/thumb/aem-dm-vid-sharpen.png,,http://s7d5.scene7.com/s7viewers/html5/VideoViewer.html?videoserverurl=http://s7d5.scene7.com/is/content/&emailurl=http://s7d5.scene7.com/s7/emailFriend&serverUrl=http://s7d5.scene7.com/is/image/&config=Scene7SharedAssets/Universal_HTML5_Video&contenturl=http://s7d5.scene7.com/skins/&asset=S7tutorials/547_sharpening1_converted%20renamed_Done-AVS,,,Video,,,,,,,,,,
hxexperiencemanagerscene7helppublishingmixedmediaset,Publishing a Mixed Media Set,Experience Manager,Learn how to publish a Mixed Media Set.,/www/img/thumb/aem-dm-mm-publish.png,,https://helpx.adobe.com/experience-manager/scene7/help/publishing-mixed-media-set.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helplinkingmixedmediasetweb,Linking a Mixed Media Set to a web page,Experience Manager,Learn how to link a Mixed Media Set to a web page.,/www/img/thumb/aem-dm-mm-url.png,,https://helpx.adobe.com/experience-manager/scene7/help/linking-mixed-media-set-web.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpsettingmixedmediasetviewer,Setting up a Mixed Media Set Viewer Preset,Experience Manager,Learn how to set up a Mixed Media Set Viewer Preset.,/www/img/thumb/aem-dm-mm-viewer.png,,https://helpx.adobe.com/experience-manager/scene7/help/setting-mixed-media-set-viewer.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpcreatingmixedmediaset,Creating a Mixed Media Set,Experience Manager,Learn how to create a Mixed Media Set.,/www/img/thumb/aem-dm-mm-create.png,,https://helpx.adobe.com/experience-manager/scene7/help/creating-mixed-media-set.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpincludingzoomtargetsimagemaps1,Including zoom targets and Image Maps in Swatch Sets,Experience Manager,Learn how to include zoom targets and image maps in Swatch Sets.,/www/img/thumb/aem-dm-swatch-zoom.png,,https://helpx.adobe.com/experience-manager/scene7/help/including-zoom-targets-image-maps-1.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpcreatingswatchset,Creating a Swatch Set,Experience Manager,Learn how to create a swatch set.,/www/img/thumb/aem-dm-swatch-create.png,,https://helpx.adobe.com/experience-manager/scene7/help/creating-swatch-set.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helplinkingswatchsetwebpage,Linking a Swatch Set to a web page,Experience Manager,Learn how to link a Swatch Set to a web page.,/www/img/thumb/aem-dm-swatch-url.png,,https://helpx.adobe.com/experience-manager/scene7/help/linking-swatch-set-web-page.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpviewingswatchsets,Viewing Swatch Sets,Experience Manager,Learn how to view Swatch Sets.,/www/img/thumb/aem-dm-swatch-preset.png,,https://helpx.adobe.com/experience-manager/scene7/help/viewing-swatch-sets.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helppreparingswatchsetassetsupload,Preparing Swatch Set assets for upload,Experience Manager,Learn how to prepare Swatch Set assets for upload.,/www/img/thumb/aem-dm-swatch-upload.png,,https://helpx.adobe.com/experience-manager/scene7/help/preparing-swatch-set-assets-upload.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helplinkingspinsetwebpage,Linking a Spin Set to a web page,Experience Manager,Learn how to link a Spin Set to a web page.,/www/img/thumb/aem-dm-spin-url.png,,https://helpx.adobe.com/experience-manager/scene7/help/linking-spin-set-web-page.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpcreatingspinset,Creating a Spin Set,Experience Manager,Learn how to create a Spin Set.,/www/img/thumb/aem-dm-spin-set.png,,https://helpx.adobe.com/experience-manager/scene7/help/creating-spin-set.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helppreviewingspinset,Previewing a Spin Set,Experience Manager,Learn how to preview a Spin Set.,/www/img/thumb/aem-dm-spin-preview.png,,https://helpx.adobe.com/experience-manager/scene7/help/previewing-spin-set.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helppublishingspinset,Publishing a Spin Set,Experience Manager,Learn how to publish a Spin Set.,/www/img/thumb/aem-dm-spin-publish.png,,https://helpx.adobe.com/experience-manager/scene7/help/publishing-spin-set.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpsettingspinsetviewerpresets,Setting up Spin Set Viewer Presets,Experience Manager,Learn how to set up Spin Set Viewer Presets.,/www/img/thumb/aem-dm-spin-viewer.png,,https://helpx.adobe.com/experience-manager/scene7/help/setting-spin-set-viewer-presets.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helplinkingtemplatewebpage,Linking a template to a web page,Experience Manager,Learn how to link a template to a web page.,/www/img/thumb/aem-dm-template-url.png,,https://helpx.adobe.com/experience-manager/scene7/help/linking-template-web-page.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helppublishingtemplates,Publishing templates,Experience Manager,Learn how to publish templates.,/www/img/thumb/aem-dm-template-publish.png,,https://helpx.adobe.com/experience-manager/scene7/help/publishing-templates.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpcreatingtemplateparameters,Creating template parameters,Experience Manager,Learn how to create template parameters.,/www/img/thumb/aem-dm-template-params.png,,https://helpx.adobe.com/experience-manager/scene7/help/creating-template-parameters.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpuploadingtemplatefiles,Uploading template files,Experience Manager,Learn how to upload template files.,/www/img/thumb/aem-dm-template-upload.png,,https://helpx.adobe.com/experience-manager/scene7/help/uploading-template-files.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpcreatingtemplate,Creating a template,Experience Manager,Learn how to create a template in Dynamic Media Classic.,/www/img/thumb/aem-dm-template-create.png,,https://helpx.adobe.com/experience-manager/scene7/help/creating-template.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpuploadfilestemplatepublishing,Upload files for Template Publishing,Experience Manager,Learn how to upload files for Template Publishing.,/www/img/thumb/aem-dm-template-upload.png,,https://helpx.adobe.com/experience-manager/scene7/help/upload-files-template-publishing.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpparameterizingtemplatescene7,Parameterizing a template in Scene7,Experience Manager,Learn how to parameterize a template in Dynamic Media Classic (Scene7),/www/img/thumb/aem-dm-template-params2.png,,https://helpx.adobe.com/experience-manager/scene7/help/parameterizing-template-scene7.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpcreateinitialtemplateillustrator,Create the initial template in Illustrator,Experience Manager,Learn how to create the initial template in Adobe Illustrator.,/www/img/thumb/aem-dm-illustrator.png,,https://helpx.adobe.com/experience-manager/scene7/help/create-initial-template-illustrator.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helppreviewupdatetemplateattributes,Preview and update template attributes,Experience Manager,Learn how to preview and update template attributes.,/www/img/thumb/aem-dm-template-summary.png,,https://helpx.adobe.com/experience-manager/scene7/help/preview-update-template-attributes.html,,,Reference,,,,,,,,,,
hxexperiencemanagerscene7helpdefiningvariabilityparameterizationversusdom,Defining variability: Parameterization versus DOM manipulation,Experience Manager,Learn how to define variability with parameterization versus DOM manipulation.,/www/img/thumb/aem-dm-variables.png,,https://helpx.adobe.com/experience-manager/scene7/help/defining-variability-parameterization-versus-dom.html,,,Reference,,,,,,,,,,
lu52,Viewer Presets,Experience Manager,Understand viewer presets.,/www/img/thumb/aem-dm-vid-viewer-presets.png,,http://s7d5.scene7.com/s7viewers/html5/VideoViewer.html?videoserverurl=http://s7d5.scene7.com/is/content/&emailurl=http://s7d5.scene7.com/s7/emailFriend&serverUrl=http://s7d5.scene7.com/is/image/&config=Scene7SharedAssets/Universal_HTML5_Video&contenturl=http://s7d5.scene7.com/skins/&asset=S7tutorials/550_viewer-presets_converted%20renamed_Done-AVS,,,Video,,,,,,,,,,
lu53,Spin Sets,Experience Manager,Understand spin sets.,/www/img/thumb/aem-dm-vid-spin-sets.png,,http://s7d5.scene7.com/s7viewers/html5/VideoViewer.html?videoserverurl=http://s7d5.scene7.com/is/content/&emailurl=http://s7d5.scene7.com/s7/emailFriend&serverUrl=http://s7d5.scene7.com/is/image/&config=Scene7SharedAssets/Universal_HTML5_Video&contenturl=http://s7d5.scene7.com/skins/&asset=S7tutorials/554_2D%20Spin%20Sets_converted%20renamed_Dynamic%20Imaging-AVS,,,Video,,,,,,,,,,
lu54,Templates,Experience Manager,Understand templates.,/www/img/thumb/aem-dm-vid-templates.png,,http://s7d5.scene7.com/s7viewers/html5/VideoViewer.html?videoserverurl=http://s7d5.scene7.com/is/content/&emailurl=http://s7d5.scene7.com/s7/emailFriend&serverUrl=http://s7d5.scene7.com/is/image/&config=Scene7SharedAssets/Universal_HTML5_Video&contenturl=http://s7d5.scene7.com/skins/&asset=S7tutorials/553_Template%20Basics_converted%20renamed_Dynamic%20Banners-AVS,,,Video,,,,,,,,,,
ytFhCYk3IBPTk,Creating a Service within a Data Integration,Experience Manager,"This video illustrates how to configure a service to work with a database. In this example, we use a GET service to lookup customer data based on a customer ID.",/www/img/thumb/FhCYk3IBPTk.png,,https://youtu.be/FhCYk3IBPTk,,,Video,,,,,,,,,,
yt9cqwvs62YcU,Creating a Database Connection,Experience Manager,This video illustrates how to setup and configure an OSGi bundle that can be used to create a Data Integration in AEM Forms.,/www/img/thumb/9cqwvs62YcU.png,,https://youtu.be/9cqwvs62YcU,,,Video,,,,,,,,,,
ytwOEIhQgVc3Y,Creating a Data Integration with a User Profile,Experience Manager,This video walks through the process of setting up a Data Integration in AEM Forms that can be used as a Form Data Model to pre-populate an adaptive form.,/www/img/thumb/wOEIhQgVc3Y.png,,https://youtu.be/wOEIhQgVc3Y,,,Video,,,,,,,,,,
yt55cMJxlBusc,Using a Data Connection to Join Tables in a Form Data Model,Experience Manager,Working with a database typically requires accessing more than a single table. This video shows you how to create data connections in your Form Data Models to link multiple tables.,/www/img/thumb/55cMJxlBusc.png,,https://youtu.be/55cMJxlBusc,,,Video,,,,,,,,,,
ytkmxmNnq7S1g,Creating a Form Data Model for Database Integrations,Experience Manager,This video walks through the process of creating a Form Data Model using a data integration to work with a database.,/www/img/thumb/kmxmNnq7S1g.png,,https://youtu.be/kmxmNnq7S1g,,,Video,,,,,,,,,,
hxinexperiencemanager64formsusingchartcomponentinteractivecommunications,Chart component in Interactive Communications,Experience Manager,AEM Forms provides a chart component that you can use to create charts in your Interactive Communication. This document explains basic and agent configurations of the chart component.,/www/img/thumb/aem-forms-chart-component.jpg,,https://helpx.adobe.com/in/experience-manager/6-5/forms/using/chart-component-interactive-communications.html,,,Reference,,,,,,,,,,
hxcontenthelpenexperiencemanager64formsusingusingconvertpdfservice,ConvertPDF Service,Experience Manager,Use AEM Forms ConvertPDF service to convert PDF documents to PostScript or image files. ,/www/img/thumb/aem-forms-convert-pdf.jpg,,https://helpx.adobe.com/content/help/en/experience-manager/6-5/forms/using/using-convertpdf-service.html,,,Reference,,,,,,,,,,
hxcontenthelpenexperiencemanager64formsusingoutputservice,Output Service,Experience Manager,"Describes Output Service, which is part of AEM Document Services",/www/img/thumb/aem-forms-output-service.jpg,,https://helpx.adobe.com/content/help/en/experience-manager/6-5/forms/using/output-service.html,,,Reference,,,,,,,,,,
hxcontenthelpenexperiencemanager64formsusingformsservice,Forms Service,Experience Manager,The article describes Forms service and the form-related tasks you can perform using Forms service.,/www/img/thumb/aem-forms-form-service.png,,https://helpx.adobe.com/content/help/en/experience-manager/6-5/forms/using/forms-service.html,,,Reference,,,,,,,,,,
hxcontenthelpenexperiencemanager64formsusingassemblerservice,Using Assembler Service,Experience Manager,"The Assembler service lets you combine, rearrange, and augment PDF and XDP documents and obtain information about PDF documents.",/www/img/thumb/aem-forms-assembler-service.jpg,,https://helpx.adobe.com/content/help/en/experience-manager/6-5/forms/using/assembler-service.html,,,Reference,,,,,,,,,,
hxcontenthelpenexperiencemanager64formsusingaemdocumentservicesprogrammatically,Using AEM Document Services Programmatically,Experience Manager,"The DocAssurance service includes Signature service, Encryption service, and Reader Extension service.",/www/img/thumb/aem-foms-document-service.jpg,,https://helpx.adobe.com/content/help/en/experience-manager/6-5/forms/using/aem-document-services-programmatically.html,,,Reference,,,,,,,,,,
ytK99NwR6Y08E,Using Dependency Managers,Experience Manager,How to use Cocoapods and Gradle to manage Experience Platform SDK extensions and dependencies.,/www/img/thumb/K99NwR6Y08E.png,,https://youtu.be/K99NwR6Y08E,,,Video,,,,,,,,,,
mk19,Adobe Experience Manager - Top 5 Common Pitfalls to avoid,Experience Manager,Learn to optimize Adobe Experience Manager by avoiding common pitfalls.,/www/img/thumb/23407.jpg,,https://video.tv.adobe.com/v/23407/?quality=9,,,Summit Session,,,,,,,,,,
tv3382,AEM Forms Intro Video,Experience Manager,"Automate and Personalize Digital Enrollment for web, mobile and print, with AEM Forms, powered by Adobe Sensei.",/www/img/thumb/3382.jpg,,https://video.tv.adobe.com/v/3382/?quality=9,,,Reference,,,,,,,,,,
tv21793t1,1+1=3: Analysis & Optimization are Better Together,Analytics,Recorded live at Adobe Summit 2018. (01:21:40),/www/img/thumb/21793t1.jpg,,https://video.tv.adobe.com/v/21793t/?quality=9,,,Summit Session,,,,,,,,,,
tv21778t1,Confessions of a Product Manager: Analytics for the Non-Marketer,Analytics,Recorded live at Adobe Summit 2018. (01:07:42),/www/img/thumb/21778t1.jpg,,https://video.tv.adobe.com/v/21778t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21805t1,"Buy, Sell, Share! A Marketer's Guide to the Data Trade",Audience Manager,Recorded live at Adobe Summit 2018. (01:13:00),/www/img/thumb/21805t1.jpg,,https://video.tv.adobe.com/v/21805t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21777t1,Hold the Phone... Did We Implement Our Mobile App Correctly?,Analytics,Recorded live at Adobe Summit 2018. (01:05:23),/www/img/thumb/21777t1.jpg,,https://video.tv.adobe.com/v/21777t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21784t1,Keep That Data Clean: Governance That Drives Real Trust,Analytics,Recorded live at Adobe Summit 2018. (01:00:18),/www/img/thumb/21784t1.jpg,,https://video.tv.adobe.com/v/21784t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21796t1,DMP 101: Data Management Platform Basics,Audience Manager,Recorded live at Adobe Summit 2018. (00:48:27),/www/img/thumb/21796t1.jpg,,https://video.tv.adobe.com/v/21796t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21772t1,Hit an Analytics Wall? Break Through It with Advanced Training,Analytics,Recorded live at Adobe Summit 2018. (01:05:39),/www/img/thumb/21772t1.jpg,,https://video.tv.adobe.com/v/21772t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21787t5,Making Your Org Data-Driven: How to Gain Support for Analytics Adoption,Analytics,Recorded live at Adobe Summit 2018. (01:16:23),/www/img/thumb/21787t5.jpg,,https://video.tv.adobe.com/v/21787t5/?quality=9,,,Summit Session,,,,,,,,,,
tv21803t1,Enterprise Strategy: Leverage DMPs to Drive Return on Audience (RoA),Audience Manager,Recorded live at Adobe Summit 2018. (01:14:39),/www/img/thumb/21803t1.jpg,,https://video.tv.adobe.com/v/21803t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21773t1,Leveraging Analytics Across the Content Management Supply Chain,Analytics,Recorded live at Adobe Summit 2018. (01:21:51),/www/img/thumb/21773t1.jpg,,https://video.tv.adobe.com/v/21773t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21779t1,Don't Cut the Cord on Analytics: Visualize Video Data for Ad Optimization,Analytics,Recorded live at Adobe Summit 2018. (01:13:44),/www/img/thumb/21779t1.jpg,,https://video.tv.adobe.com/v/21779t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21789t1,Data Sharing: Key Strategy for M&E Profitability Growth in 2018 & Beyond,Audience Manager,Recorded live at Adobe Summit 2018. (00:49:31),/www/img/thumb/21789t1.jpg,,https://video.tv.adobe.com/v/21789t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21786t1,LAUNCHing an Analytics Revolution: Why Basic Tag Management Doesn't Cut It,Analytics,Recorded live at Adobe Summit 2018. (01:08:42),/www/img/thumb/21786t1.jpg,,https://video.tv.adobe.com/v/21786t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21799t1,Customizing Your Audience Dashboard,Analytics,Recorded live at Adobe Summit 2018. (01:26:34),/www/img/thumb/21799t1.jpg,,https://video.tv.adobe.com/v/21799t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21776t1,Extreme Implementation Makeover: Analytics Edition,Analytics,Recorded live at Adobe Summit 2018. (01:28:04),/www/img/thumb/21776t1.jpg,,https://video.tv.adobe.com/v/21776t1/?quality=9,,,Summit Session,,,,,,,,,,
tv21877t1,B2B Personalization at Adobe: Show Me the Money!,Target,Recorded live at Adobe Summit 2018. (01:12:41),/www/img/thumb/21877t1.jpg,,https://video.tv.adobe.com/v/21877t/?quality=9,,,Summit Session,,,,,,,,,,
tv21868t1,How Swisscom Innovates Personalization with Adobe Target & Adobe Sensei,Target,Recorded live at Adobe Summit 2018. (01:32:20),/www/img/thumb/21868t1.jpg,,https://video.tv.adobe.com/v/21868t/?quality=9,,,Summit Session,,,,,,,,,,
tv21866t1,CRO on Steroids: How to Identify & Convert High-Value Customers,Target,Recorded live at Adobe Summit 2018. (01:31:21),/www/img/thumb/21866t1.jpg,,https://video.tv.adobe.com/v/21866t/?quality=9,,,Summit Session,,,,,,,,,,
tv21879t1,Making It Personal: Moving from Communications to Conversations,Target,Recorded live at Adobe Summit 2018. (01:02:42),/www/img/thumb/21879t1.jpg,,https://video.tv.adobe.com/v/21879t/?quality=9,,,Summit Session,,,,,,,,,,
tv21873t1,How National Bank of Canada Drives Customer Loyalty with Recommendations,Target,Recorded live at Adobe Summit 2018. (01:13:41),/www/img/thumb/21873t1.jpg,,https://video.tv.adobe.com/v/21873t/?quality=9,,,Summit Session,,,,,,,,,,
tv21874t1,Humanizing the Digital Experience with AI & Personalization,Target,Recorded live at Adobe Summit 2018. (01:15:14),/www/img/thumb/21874t1.jpg,,https://video.tv.adobe.com/v/21874t/?quality=9,,,Summit Session,,,,,,,,,,
tv21875t1,How Delta Air Lines Flew Its Optimization Program to Success,Target,Recorded live at Adobe Summit 2018. (01:27:30),/www/img/thumb/21875t1.jpg,,https://video.tv.adobe.com/v/21875t/?quality=9,,,Summit Session,,,,,,,,,,
tv21871t1,Putting a Real Value on Your Testing & Personalization Program,Target,Recorded live at Adobe Summit 2018. (01:16:51),/www/img/thumb/21871t1.jpg,,https://video.tv.adobe.com/v/21871t/?quality=9,,,Summit Session,,,,,,,,,,
tv21872t1,How HPE Transformed its Personalization Architecture for Scale & ROI,Target,Recorded live at Adobe Summit 2018. (01:26:07),/www/img/thumb/21872t1.jpg,,https://video.tv.adobe.com/v/21872t/?quality=9,,,Summit Session,,,,,,,,,,
tv21867t1,How to Power True Personalization with Adobe Target & Adobe Analytics,Target,Recorded live at Adobe Summit 2018. (00:54:33),/www/img/thumb/21867t1.jpg,,https://video.tv.adobe.com/v/21867t/?quality=9,,,Summit Session,,,,,,,,,,
tv21870t1,Steps to Mature Your Mobile Experience Strategy,Target,Recorded live at Adobe Summit 2018. (01:19:49),/www/img/thumb/21870t1.jpg,,https://video.tv.adobe.com/v/21870t/?quality=9,,,Summit Session,,,,,,,,,,
tv21869t1,How to Make Mobile Moments Matter Through Optimized Personalization,Target,Recorded live at Adobe Summit 2018. (00:55:35),/www/img/thumb/21869t1.jpg,,https://video.tv.adobe.com/v/21869t/?quality=9,,,Summit Session,,,,,,,,,,
tv21878t1,T-Mobile Taps Into User-Generated Content to Fuel Personalization,Target,Recorded live at Adobe Summit 2018. (01:00:17),/www/img/thumb/21878t1.jpg,,https://video.tv.adobe.com/v/21878t/?quality=9,,,Summit Session,,,,,,,,,,
tv21876t1,Personalize Your Customer Search Experience with Adobe Target,Target,Recorded live at Adobe Summit 2018. (00:46:17),/www/img/thumb/21876t1.jpg,,https://video.tv.adobe.com/v/21876t/?quality=9,,,Summit Session,,,,,,,,,,
tv21836t1,9 Best Practices for Differentiated In-Store Experiences Using AEM Screens,Experience Manager,Recorded live at Adobe Summit 2018. (00:45:31),/www/img/thumb/21836t1.jpg,,https://video.tv.adobe.com/v/21836t/?quality=9,,,Summit Session,,,,,,,,,,
tv21829t1,"Experience Driven Commerce - Microservices, Agility & Optimization",Experience Manager,Recorded live at Adobe Summit 2018. (01:09:49),/www/img/thumb/21829t1.jpg,,https://video.tv.adobe.com/v/21829t/?quality=9,,,Summit Session,,,,,,,,,,
tv21814t1,Announcing Adobe's NEW Experience-Driven Commerce Offering,Experience Manager,Recorded live at Adobe Summit 2018. (01:09:49),/www/img/thumb/21814t1.jpg,,https://video.tv.adobe.com/v/21814t/?quality=9,,,Summit Session,,,,,,,,,,
tv21840t1,Content Marketing at Scale: How UGC + Machine Learning Ease Big Pain Points,Experience Manager,Recorded live at Adobe Summit 2018. (00:54:55),/www/img/thumb/21840t1.jpg,,https://video.tv.adobe.com/v/21840t/?quality=9,,,Summit Session,,,,,,,,,,
tv21892t1,Amazing True Stories of Digital Transformation from Top Brands,Experience Manager,Recorded live at Adobe Summit 2018. (01:19:55),/www/img/thumb/21892t1.jpg,,https://video.tv.adobe.com/v/21892t/?quality=9,,,Summit Session,,,,,,,,,,
tv22107t1,"Donaldson Company, Inc. Small but Mighty: Meet the New Agents of Agile Change",Experience Manager,Recorded live at Adobe Summit 2018. (00:26:04),/www/img/thumb/22107t1.jpg,,https://video.tv.adobe.com/v/22107t/?quality=9,,,Summit Session,,,,,,,,,,
tv21819t1,Content Strategy & Architecture: The Infrastructure Behind the Interface,Experience Manager,Recorded live at Adobe Summit 2018. (01:14:58),/www/img/thumb/21819t1.jpg,,https://video.tv.adobe.com/v/21819t/?quality=9,,,Summit Session,,,,,,,,,,
tv22106t1,"Foot Locker, Inc. Foot Locker’s Digital Transformation Journey",Experience Manager,Recorded live at Adobe Summit 2018. (00:35:04),/www/img/thumb/22106t1.jpg,,https://video.tv.adobe.com/v/22106t/?quality=9,,,Summit Session,,,,,,,,,,
tv21838t1,Fluid Experiences for Mobile Journeys,Experience Manager,Recorded live at Adobe Summit 2018. (01:00:09),/www/img/thumb/21838t1.jpg,,https://video.tv.adobe.com/v/21838t/?quality=9,,,Summit Session,,,,,,,,,,
tv21839t1,Best Practices for Adobe Experience Manager as a Hybrid CMS,Experience Manager,Recorded live at Adobe Summit 2018. (00:58:06),/www/img/thumb/21839t1.jpg,,https://video.tv.adobe.com/v/21839t/?quality=9,,,Summit Session,,,,,,,,,,
tv21831t3,Breaking the Chains: Moving Your Digital Experiences to the Cloud,Experience Manager,Recorded live at Adobe Summit 2018. (01:03:37),/www/img/thumb/21831t3.jpg,,https://video.tv.adobe.com/v/21831t/?quality=9,,,Summit Session,,,,,,,,,,
tv21811t3,Getting Up & Running with Adobe Experience Manager Sites,Experience Manager,Recorded live at Adobe Summit 2018. (01:02:08),/www/img/thumb/21811t3.jpg,,https://video.tv.adobe.com/v/21811t/?quality=9,,,Summit Session,,,,,,,,,,
tv21837t1,Adobe Experience Manager Screens Top-5 Features,Experience Manager,Recorded live at Adobe Summit 2018. (01:00:40),/www/img/thumb/21837t1.jpg,,https://video.tv.adobe.com/v/21837t/?quality=9,,,Summit Session,,,,,,,,,,
tv21821t1,A Brave New World: The Future of Automated Rich Media,Experience Manager,Recorded live at Adobe Summit 2018. (01:08:50),/www/img/thumb/21821t1.jpg,,https://video.tv.adobe.com/v/21821t/?quality=9,,,Summit Session,,,,,,,,,,
tv21841t1,Five Tips for Using UGC to Supercharge Conversions,Experience Manager,Recorded live at Adobe Summit 2018. (00:46:57),/www/img/thumb/21841t1.jpg,,https://video.tv.adobe.com/v/21841t/?quality=9,,,Summit Session,,,,,,,,,,
tv21810t1,"3D, VR, & AR with Adidas & Adobe",Experience Manager,Recorded live at Adobe Summit 2018. (01:05:47),/www/img/thumb/21810t1.jpg,,https://video.tv.adobe.com/v/21810t/?quality=9,,,Summit Session,,,,,,,,,,
tv21825t1,Live from the Trenches: How to Personalize Web Experiences at Scale,Experience Manager,Recorded live at Adobe Summit 2018. (01:13:14),/www/img/thumb/21825t1.jpg,,https://video.tv.adobe.com/v/21825t/?quality=9,,,Summit Session,,,,,,,,,,
tv21809t1,Experience Business Excellence Awards Jam Session,Experience Manager,Recorded live at Adobe Summit 2018. (01:07:42),/www/img/thumb/21809t1.jpg,,https://video.tv.adobe.com/v/21809t/?quality=9,,,Summit Session,,,,,,,,,,
tv21820t1,How RR Donnelley Optimizes Creative Operations with AEM Assets,Experience Manager,Recorded live at Adobe Summit 2018. (00:56:26),/www/img/thumb/21820t1.jpg,,https://video.tv.adobe.com/v/21820t/?quality=9,,,Summit Session,,,,,,,,,,
tv21826t1,Adobe Experience Manager Sites: Top 10 New Innovations,Experience Manager,Recorded live at Adobe Summit 2018. (01:01:17),/www/img/thumb/21826t1.jpg,,https://video.tv.adobe.com/v/21826t/?quality=9,,,Summit Session,,,,,,,,,,
tv21843t1,Deliverability Ninja Warrior - Training Camp & Obstacle Course,Campaign,Recorded live at Adobe Summit 2018. (00:58:50),/www/img/thumb/21843t1.jpg,,https://video.tv.adobe.com/v/21843t/?quality=9,,,Summit Session,,,,,,,,,,
tv21862t1,Enriching The American Red Cross Donor Experience with Adobe Campaign,Campaign,Recorded live at Adobe Summit 2018. (00:40:38),/www/img/thumb/21862t1.jpg,,https://video.tv.adobe.com/v/21862t/?quality=9,,,Summit Session,,,,,,,,,,
tv21845t1,Mobile Moments with Adobe Campaign,Campaign,Recorded live at Adobe Summit 2018. (00:56:08),/www/img/thumb/21845t1.jpg,,https://video.tv.adobe.com/v/21845t/?quality=9,,,Summit Session,,,,,,,,,,
